stock_code,cap,close,listdays,surplus_sum,np_parcomsh_chg,profi_style,ipo_lessoneyear,is_div_stock
002509.SZ,200000000.0,13.39,454.0,3.02549087505,1.9250790126234336,1,0,1
002511.SZ,208000000.0,19.48,452.0,9.33245400158654,0.6835572448848493,1,0,0
002519.SZ,140800000.0,13.03,444.0,6.499458754261363,0.10547278122177615,0,0,0
002521.SZ,206150000.0,11.26,441.0,9.027603308028135,0.9989519121863483,1,0,1
002527.SZ,206805000.0,13.7,431.0,5.568276924977635,0.10309587846834914,0,0,0
002531.SZ,205750000.0,14.31,426.0,7.496340854969622,0.8796742720878152,1,0,1
002532.SZ,160000000.0,13.72,426.0,4.5138569265,0.39263358996103487,0,0,0
002534.SZ,400520000.0,14.14,421.0,5.317828511659842,0.1354678265219814,0,0,0
002538.SZ,296000000.0,10.84,415.0,4.167567747702702,0.1037879022093696,0,0,0
002542.SZ,200400000.0,12.63,407.0,2.8567542608283434,0.14325425508770795,0,0,0
002544.SZ,171920000.0,12.62,407.0,4.627893924383434,0.11961723069956262,0,0,1
002546.SZ,168000000.0,16.46,402.0,5.356068578035714,0.34848073631365595,0,0,0
002548.SZ,141000000.0,11.9,397.0,4.68607499106383,0.2168049111843299,0,0,0
002551.SZ,184500000.0,19.03,392.0,5.527121215392954,0.24458975319156015,0,0,0
002557.SZ,338000000.0,18.19,389.0,6.415709641863905,0.4900050294832502,0,0,0
002564.SZ,303856000.0,11.79,383.0,5.934023306237165,0.11123317980693564,0,0,0
002566.SZ,220634400.0,15.02,377.0,5.991163647781126,0.10009320076085385,0,0,0
002567.SZ,276000000.0,13.12,372.0,4.638025706666667,0.4522697073370934,1,0,0
002570.SZ,426050000.0,21.35,362.0,6.492047800305128,0.1292103979784648,0,0,0
002571.SZ,170200000.0,14.9,362.0,4.64946187320799,0.4751620462265906,0,0,1
002572.SZ,214000000.0,17.49,362.0,5.585894064112149,0.29313843149012264,0,0,1
002581.SZ,108280000.0,17.25,335.0,5.338945602973772,0.4957868569014738,0,0,0
002586.SZ,203300000.0,15.92,326.0,2.806822898229218,0.3192397074249094,0,0,0
002588.SZ,169000000.0,28.83,321.0,12.360226442840236,0.18741204247306273,0,0,0
002589.SZ,93800000.0,33.64,321.0,8.411086984115137,0.40143774428850687,0,0,0
002605.SZ,93500000.0,18.07,281.0,7.179000659572193,0.39376034992010983,0,0,1
002609.SZ,122512138.0,10.79,275.0,4.179871364092919,0.283512770278997,0,0,0
002612.SZ,200000000.0,30.68,264.0,10.15383153145,0.4115494163524861,0,0,0
002618.SZ,160000000.0,12.3,250.0,4.441167081500001,0.15919244779194025,0,0,0
002620.SZ,120000000.0,15.9,243.0,6.3299712289166665,0.2209421188671424,0,0,0
002629.SZ,114430000.0,17.14,223.0,5.147601957353841,0.1887208483603242,0,1,0
002635.SZ,120000000.0,51.84,207.0,7.678558866,0.8255339240433957,1,1,0
002638.SZ,374670000.0,14.73,207.0,4.562632272613233,0.20840649802617953,0,1,0
002641.SZ,200000000.0,15.32,198.0,7.67487607315,0.48064888326158534,1,1,0
002642.SZ,200000000.0,13.9,190.0,3.2791431019000004,0.2069248019275108,0,1,0
002646.SZ,450000000.0,25.19,188.0,2.817043426377778,0.4518144030135563,0,1,0
002649.SZ,150000000.0,16.45,179.0,5.021809534,0.2552047168201321,0,1,0
002650.SZ,192000000.0,20.65,179.0,7.493934667604166,0.41345423018733823,0,1,0
002653.SZ,400100000.0,30.78,172.0,2.9018430962509374,0.4722375260884552,1,1,1
002656.SZ,100000000.0,36.46,147.0,9.496465339,0.6178182139401771,1,1,1
002657.SZ,69797534.0,32.77,147.0,8.038367675282053,0.6049701304420206,1,1,0
002658.SZ,137472800.0,20.85,139.0,6.441186851944531,0.16273796412437033,0,1,1
002661.SZ,83080000.0,27.6,134.0,6.809669426817526,0.35370739252945793,0,1,0
002664.SZ,133340000.0,22.32,134.0,6.6102640913454325,0.46993766067392934,0,1,0
002665.SZ,133350000.0,30.35,127.0,10.778388739107612,1.316439312816016,1,1,1
002666.SZ,160000000.0,13.25,127.0,7.335665158125,0.16873282860007036,0,1,1
002667.SZ,67980000.0,21.17,125.0,8.558135019858781,0.17067925689833816,0,1,0
002668.SZ,165350000.0,11.33,116.0,5.873145278863018,0.27740434177111417,0,1,0
002672.SZ,150476374.0,56.46,108.0,12.80754239678848,0.30285723926435565,0,1,0
002674.SZ,240000000.0,10.69,103.0,4.701700341041667,0.16718022151602455,0,1,0
002678.SZ,478000000.0,11.29,86.0,2.393253786945607,0.24378133751050243,0,1,1
002679.SZ,138680000.0,10.11,82.0,3.371323979737525,1.6039537398752763,1,1,0
002684.SZ,53076000.0,32.98,77.0,8.888462543710904,0.17499720242162672,0,1,1
