stock_code,cap,close,listdays,surplus_sum,np_parcomsh_chg,profi_style,ipo_lessoneyear,is_div_stock
002570.SZ,639075000.0,41.6,600.0,4.779190340945899,0.6427112463679893,1,0,0
002571.SZ,391950700.0,12.19,600.0,3.005713884042049,0.30146387628294924,0,0,0
002572.SZ,441020000.0,19.94,600.0,2.7069763879642643,0.4142034358287115,0,0,0
002573.SZ,532800000.0,20.87,592.0,3.1006339466403907,0.6588723232417035,1,0,0
002574.SZ,240000000.0,13.96,592.0,10.927667968625,0.3707246605395917,0,0,0
002582.SZ,147600000.0,14.54,573.0,8.111261098441734,0.210737350256228,0,0,0
002583.SZ,278000000.0,23.5,568.0,5.65761937852518,1.976259419841927,1,0,0
002588.SZ,219700000.0,27.36,559.0,10.85693568038234,0.36238189735225373,0,0,0
002589.SZ,93800000.0,45.45,559.0,9.712160460127931,0.2940848287881544,0,0,1
002590.SZ,121342000.0,11.41,559.0,4.365779501821298,0.37666710471832193,0,0,0
002595.SZ,200000000.0,31.0,547.0,9.8467956706,0.5856785649066314,1,0,0
002603.SZ,563884000.0,33.38,525.0,6.497924446393231,0.38945626609069595,0,0,0
002605.SZ,187000000.0,22.18,519.0,3.333868959786096,0.19312474726725673,0,0,0
002606.SZ,200000000.0,13.14,519.0,2.57629734205,0.4477368017869088,1,0,0
002608.SZ,220500000.0,14.72,516.0,8.600765980634922,0.8013769079124227,1,0,0
002609.SZ,184215807.0,13.4,513.0,2.7741790587492856,0.42160762302980126,0,0,0
002614.SZ,240000000.0,19.27,494.0,7.504719240541665,1.5793761765270633,1,0,0
002615.SZ,91200000.0,16.38,494.0,5.461835191885965,0.5910080610122925,1,0,0
002616.SZ,148000000.0,15.19,488.0,6.224414673513514,0.1392331655848499,0,0,0
002619.SZ,121550000.0,13.4,481.0,4.046705812422871,0.6303831652558753,1,0,0
002620.SZ,120000000.0,16.8,481.0,6.896163175583334,0.10138819415214836,0,0,0
002621.SZ,150000000.0,12.39,481.0,5.8893637778666665,0.11977385965960542,0,0,0
002630.SZ,167000000.0,21.72,455.0,9.374533857305389,0.15252046561194418,0,0,0
002631.SZ,160000000.0,11.34,455.0,6.952029866437499,0.10608995066218842,0,0,1
002637.SZ,160000000.0,10.35,445.0,5.185100216875,0.2884457819257883,0,0,0
002641.SZ,360000000.0,10.94,436.0,4.526264971,0.10401800318578854,0,0,0
002642.SZ,300000000.0,19.61,428.0,2.041572445,0.16595879306615657,0,0,0
002643.SZ,275640000.0,14.74,428.0,3.6857303651864752,0.10513981270136329,0,0,0
002644.SZ,88858000.0,22.7,426.0,6.841122515474128,0.18402308656096408,0,0,1
002646.SZ,450000000.0,19.56,426.0,3.3848252607111107,0.2794258683823767,0,0,0
002649.SZ,150000000.0,28.41,417.0,5.645703991133334,0.36363751482025886,1,0,0
002658.SZ,274945600.0,22.0,377.0,3.0595779556392246,0.27962980386466035,0,0,0
002663.SZ,558976000.0,14.16,372.0,2.6817365910164304,0.2789676247752912,0,0,0
002664.SZ,133340000.0,30.13,372.0,7.439096689740514,0.35625239209633663,0,0,0
002665.SZ,266700000.0,22.41,365.0,5.476477756730408,0.2065707862199299,0,0,0
002668.SZ,165350000.0,15.66,354.0,6.937309364862413,0.2261534273186056,0,0,0
002669.SZ,100000000.0,12.38,354.0,4.481981214499999,0.1427004076077201,0,0,1
002673.SZ,1200000000.0,13.16,343.0,2.2411373967,0.596762651600122,0,0,0
002674.SZ,240000000.0,10.77,341.0,5.205286035541667,0.21650048922192905,0,0,0
002677.SZ,200000000.0,10.03,327.0,3.3371407477000004,0.12959487212949453,0,0,0
002681.SZ,150000000.0,29.15,320.0,5.418165274133333,0.6098108547629131,1,0,1
002683.SZ,218960000.0,26.43,315.0,4.7150430472689076,0.5526972616054251,1,0,0
002686.SZ,136005000.0,13.73,301.0,4.172513059152236,0.2720853838545464,0,0,1
002690.SZ,260000000.0,29.52,281.0,4.622764720461539,0.2870998382769159,0,0,0
002695.SZ,123876522.0,23.56,255.0,10.146993489210168,0.24402059965131537,0,0,0
002698.SZ,401000000.0,23.32,251.0,2.553213773915212,0.23742826352829613,0,0,0
002701.SZ,306670000.0,30.48,234.0,9.332581259986304,0.5284273125886997,1,1,1
300133.SZ,580703100.0,40.49,712.0,1.9402481260733753,0.3050293992727404,0,0,0
300134.SZ,320000000.0,12.29,712.0,5.707213349125,1.1368677404063456,0,0,0
300137.SZ,202800000.0,16.11,704.0,3.654561286390532,0.1592545219169232,0,0,0
300140.SZ,122000000.0,16.61,699.0,5.483625011639344,0.39447405945904707,0,0,0
300144.SZ,558216000.0,20.46,680.0,4.513516961140491,0.140190919542619,0,0,0
300145.SZ,145091000.0,32.42,680.0,7.313944179652769,0.30500894192658123,0,0,0
300146.SZ,328080000.0,66.0,676.0,5.551696100554743,0.4612487891447424,0,0,1
300147.SZ,392055300.0,22.09,676.0,2.9138147876587817,0.3412684771054026,0,0,0
300154.SZ,223500000.0,10.6,666.0,5.305476117270693,0.1402022178605282,0,0,0
300155.SZ,182658000.0,19.65,660.0,4.864057310438087,0.4933676991486042,1,0,1
300157.SZ,369327483.99999994,18.97,660.0,4.499928482197659,0.4870361245392991,1,0,0
300159.SZ,180400000.0,16.88,660.0,4.560111319512195,0.1868600725184497,0,0,1
300165.SZ,153920000.0,16.01,648.0,8.288198071530665,0.29211869810116226,0,0,0
300166.SZ,123967500.0,24.7,648.0,5.325567252707363,0.1206641687700771,0,0,0
300168.SZ,243555200.0,35.17,648.0,4.18929096336272,0.3090633674473291,0,0,1
300170.SZ,266171661.0,16.89,643.0,3.8738020206441135,0.26533694783446615,0,0,0
300171.SZ,208000000.0,30.28,643.0,10.031529038221157,0.21475693124907905,0,0,0
300172.SZ,130000000.0,19.95,643.0,5.434721840461538,0.13688158443879828,0,0,0
300177.SZ,201948800.0,23.73,638.0,3.379878015417769,0.2768561696664512,1,0,1
300178.SZ,122300000.0,28.92,638.0,7.977725068192969,0.35281763210177475,0,0,1
300180.SZ,158000000.0,11.95,633.0,7.240925853987342,0.12027019793090891,0,0,0
300181.SZ,144000000.0,19.95,633.0,4.220337936319444,0.28012572856299484,0,0,1
300191.SZ,320000000.0,15.3,617.0,2.64796734934375,0.1105865296911209,0,0,0
300196.SZ,120000000.0,22.95,608.0,6.85758412975,0.17159695796868235,0,0,0
300198.SZ,209038410.0,14.74,603.0,4.177151029373023,0.11946280953348352,0,0,1
300199.SZ,400000000.0,18.58,603.0,1.6658958095250005,0.12168844768711032,0,0,0
300202.SZ,305280000.0,28.73,597.0,1.7533083585888365,0.5744248309679169,1,0,0
300205.SZ,215028000.0,31.67,593.0,3.9126795116449946,5.680281497378496,1,0,1
300210.SZ,134730000.0,21.0,590.0,4.392929683589401,0.15553490012769158,0,0,0
300212.SZ,268000000.0,27.15,584.0,1.938375801044776,0.1683725161294528,0,0,0
300213.SZ,126000000.0,14.4,584.0,4.760482632222222,1.095705077195481,1,0,1
300215.SZ,360000000.0,23.1,580.0,2.532936902611111,0.4557713619719478,1,0,1
300225.SZ,130650000.0,11.11,566.0,4.597687852583237,0.35664999165431,0,0,1
300228.SZ,134000000.0,77.59,561.0,5.799648477686567,1.0752326799383518,1,0,0
300229.SZ,204697075.0,19.71,556.0,3.0644262564572555,0.15293272989991022,0,0,0
300231.SZ,120000000.0,15.16,556.0,1.82812838525,0.17044973515704154,0,0,0
300232.SZ,101036075.0,16.34,551.0,4.7333614037362395,0.42009354837350854,0,0,0
300233.SZ,121000000.0,17.25,551.0,7.243677499917355,0.5197036630876596,1,0,0
300234.SZ,120000000.0,19.67,551.0,2.4251371345,0.4733406171013371,0,0,0
300235.SZ,88000000.0,20.51,546.0,2.627880058409091,0.2334079781471461,0,0,0
300237.SZ,57000000.0,20.76,546.0,9.127354241052632,0.3011879448672844,0,0,0
300241.SZ,216705093.00000003,11.83,537.0,1.7286073056898572,0.2542457045320387,0,0,0
300244.SZ,119574000.0,57.49,532.0,3.6916449392844592,0.4798879905487288,0,0,0
300245.SZ,139330000.0,14.67,532.0,3.095270618675088,0.16578493085074533,0,0,0
300250.SZ,80000000.0,19.19,521.0,3.5994015993749997,0.14761522105325484,0,0,0
300251.SZ,506352000.0,64.74,521.0,3.209087284793977,0.7504765741273306,1,0,1
300253.SZ,107000000.0,58.57,510.0,4.3924681363551406,0.46377163344928224,1,0,0
300254.SZ,133800000.0,13.8,509.0,3.507940504857997,0.18734634442046985,0,0,0
300255.SZ,188418700.0,26.9,509.0,5.260259179264055,0.18115179040025092,0,0,0
300259.SZ,181632000.0,14.95,501.0,2.742967243602449,0.22433340394658244,0,0,0
300263.SZ,163320000.0,24.35,490.0,5.039946049779574,0.48878128548113586,1,0,1
300269.SZ,117728000.0,16.22,477.0,3.8847265410097847,0.11774321420593152,0,0,0
300271.SZ,148000000.0,30.59,467.0,5.190068741959459,0.21213392397311367,0,0,0
300272.SZ,188888700.0,13.41,462.0,1.5562117640705877,0.1786388165213733,0,0,0
300273.SZ,440055000.0,23.98,467.0,1.248448721523446,0.5101837301184629,1,0,0
300274.SZ,322560000.0,28.87,462.0,5.039706437872024,0.8216105805839276,1,0,1
300275.SZ,168776000.0,11.96,462.0,2.7747583857301987,0.1536675157747678,0,0,0
300284.SZ,240000000.0,11.79,415.0,5.172439580624999,0.2751459465433469,0,0,1
300286.SZ,71330000.0,29.0,412.0,5.1225325874106264,0.30088419529797233,0,0,1
300287.SZ,126000000.0,31.16,404.0,3.0350745476190473,0.34596807846699407,0,0,1
300289.SZ,153600000.0,34.25,393.0,4.447819298828125,0.2864624072049723,0,0,0
300293.SZ,180000000.0,20.78,378.0,2.673239262,0.30637298575919164,0,0,0
300295.SZ,53350000.0,80.99,373.0,12.384608367572632,0.2349458996145133,0,0,0
300296.SZ,150000000.0,18.68,373.0,3.6433287352,0.10510276940220152,0,0,1
300298.SZ,132000000.0,60.44,371.0,5.816545179090909,0.29423496529346604,0,0,0
300300.SZ,191400000.0,21.39,371.0,2.268685243364681,0.2652437434697874,0,0,0
300303.SZ,217600000.0,22.09,371.0,3.055976460615809,0.4045689166164648,0,0,0
300306.SZ,120000000.0,17.09,363.0,6.87202098575,0.12958488232569768,0,0,0
300309.SZ,217274000.0,17.81,358.0,4.478563028480168,0.2991679026571182,0,0,0
300317.SZ,140000000.0,10.22,337.0,3.165774086571429,2.480970158413729,1,0,0
300320.SZ,133340000.0,10.25,322.0,3.731095410904455,0.20256681186280912,0,0,0
300326.SZ,76875000.0,46.97,314.0,5.285555983089431,0.20438683512445505,0,0,1
300328.SZ,112000000.0,17.05,310.0,4.104006564196428,0.24497334909899093,0,0,0
300332.SZ,320000000.0,12.48,304.0,2.8219944104375,0.6162223665562466,1,0,0
300334.SZ,174000000.0,24.5,299.0,3.233595863793103,0.39745911771205167,0,0,0
300335.SZ,209233250.99999997,19.44,296.0,2.7010044901515196,0.22440492110199,0,0,0
300336.SZ,96000000.0,62.3,296.0,8.091175194479167,0.15302564254707085,0,0,1
300339.SZ,153480000.0,18.97,290.0,3.5126469603205632,0.3280808239876431,0,0,0
300341.SZ,92000000.0,13.23,284.0,4.553032960108696,0.38366326557422914,0,0,1
300342.SZ,100000000.0,24.65,284.0,6.2794702761,0.36497179304271665,0,0,0
300347.SZ,106800000.0,63.75,268.0,5.691860562453184,0.4516462489172709,1,0,1
300349.SZ,90000000.0,44.9,268.0,6.921774184444445,0.4671315717260533,1,0,1
300352.SZ,133400000.0,28.07,250.0,3.4639808950524738,0.168612891490905,0,0,1
600998.SH,1420515819.0,13.85,707.0,2.421862475654698,0.27342779800271494,0,0,0
601012.SH,538524000.0,16.83,357.0,4.446322829957439,1.8807377683328617,1,0,0
601028.SH,317500000.0,11.05,459.0,5.19943554992126,0.212902973215839,0,0,0
601058.SH,378000000.0,10.84,545.0,4.564169580343915,0.6512815581929967,1,0,0
601098.SH,1796000000.0,13.92,710.0,3.9180397077060127,0.1472258309386843,0,0,0
601126.SH,406595000.0,18.36,664.0,6.306110181925503,0.43456745654825624,0,0,0
601222.SH,355290000.0,17.93,518.0,5.8700904693067635,0.18206227759757343,0,0,0
601515.SH,556000000.0,18.2,393.0,2.9552045120503596,0.24445759545724985,0,0,1
601700.SH,439200000.0,10.25,653.0,4.997368675478142,0.49434285104223313,0,0,0
601799.SH,239689600.0,11.54,643.0,6.535447221406352,0.1292559137618447,0,0,0
601933.SH,1627217820.0,14.08,676.0,2.5270784185856567,0.6387035416016117,0,0,1
603000.SH,276422764.0,93.9,345.0,6.8171066322887945,0.3185192528879363,0,0,1
